period,stateid,stateName,sector,sectorName,entityid,entityName,plantid,plantName,generatorid,unit,technology,energy_source_code,energy-source-desc,prime_mover_code,balancing_authority_code,balancing-authority-name,status,statusDescription,nameplate-capacity-mw,nameplate-capacity-mw-units
2021-06,CA,California,industrial-chp,Industrial CHP,164,AERA Energy LLC,52077,Lost Hills Cogeneration Plant,GEN6,,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,CISO,California Independent System Operator,OP,Operating,3.5,MW
2021-06,CA,California,industrial-chp,Industrial CHP,164,AERA Energy LLC,50752,South Belridge Cogeneration Facility,GEN1,,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,CISO,California Independent System Operator,OP,Operating,31.4,MW
2021-06,CA,California,industrial-chp,Industrial CHP,164,AERA Energy LLC,50752,South Belridge Cogeneration Facility,GEN2,,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,CISO,California Independent System Operator,OP,Operating,31.4,MW
2021-06,CA,California,industrial-chp,Industrial CHP,164,AERA Energy LLC,50752,South Belridge Cogeneration Facility,GEN3,,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,CISO,California Independent System Operator,OP,Operating,31.4,MW
2021-06,CA,California,industrial-chp,Industrial CHP,164,AERA Energy LLC,52077,Lost Hills Cogeneration Plant,GEN5,,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,CISO,California Independent System Operator,OP,Operating,3.5,MW
2021-06,CA,California,electric-utility,Electric Utility,796,Arizona Electric Pwr Coop Inc,60791,SunAnza,ANZA1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,2.0,MW
2021-06,CA,California,electric-utility,Electric Utility,796,Arizona Electric Pwr Coop Inc,60791,SunAnza,ANZA2,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.4,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60059,ZGlobal Inc,61420,Merced 1 PV,MRCD1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,3.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60059,ZGlobal Inc,61421,Madera 1 PV,MDRA1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.5,MW
2021-06,CA,California,electric-utility,Electric Utility,694,Anza Electric Coop Inc,64819,AEC- Santa Rosa Solar,AECSR,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,0.9,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60399,"GASNA 6P, LLC",60678,San Joaquin Solar,SJ1A,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,19.8,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60399,"GASNA 6P, LLC",60678,San Joaquin Solar,SJ1B,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.5,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60947,Tesla Inc.,60231,Genentech-Oceanside Hybrid,BA1,,Batteries,MWH,Electricity used for energy storage,BA,CISO,California Independent System Operator,OP,Operating,2.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60947,Tesla Inc.,60231,Genentech-Oceanside Hybrid,PV1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,4.5,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,61058,"One Ten Partners, LLC",61419,One Ten Partners PV,OTP,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,2.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60584,Onyx Asset Services Group,63986,Rialto - High School,10136,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,0.9,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60412,"Portal Ridge Solar, LLC",60310,"Portal Ridge Solar B, LLC",GEN01,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,20.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60496,"Adapture Renewables, Inc.",60813,Cloverdale Solar Center,ECA02,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60947,Tesla Inc.,59098,Kettering Solar 1,PV1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60947,Tesla Inc.,59099,Kettering Solar 2,PV1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60947,Tesla Inc.,60085,AVS Lancaster 1,PV1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,3.7,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60947,Tesla Inc.,60086,US-TOPCO (Soccer Center),PV1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,3.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60572,AlsoEnergy,60918,Verwey-Hanford Dairy Digester #1,3,,Other Waste Biomass,OBG,Other Biomass Gases ,IC,CISO,California Independent System Operator,OP,Operating,1.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60412,"Portal Ridge Solar, LLC",60311,"Portal Ridge Solar C, LLC",GEN01,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,11.4,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60947,Tesla Inc.,63510,Walnut Unified School District Walnut HS Hybrid,PV1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.8,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60947,Tesla Inc.,63510,Walnut Unified School District Walnut HS Hybrid,ST1,,Batteries,MWH,Electricity used for energy storage,BA,CISO,California Independent System Operator,OP,Operating,0.5,MW
2021-06,CA,California,industrial-chp,Industrial CHP,60657,"Torrance Refining Company, LLC",50624,"Torrance Refining Company, LLC",EXP1,,All Other,WH,Waste Heat,ST,CISO,California Independent System Operator,OP,Operating,7.5,MW
2021-06,CA,California,industrial-chp,Industrial CHP,60657,"Torrance Refining Company, LLC",50624,"Torrance Refining Company, LLC",GTG1,,Other Gases,OG,Other Gas,GT,CISO,California Independent System Operator,OP,Operating,22.5,MW
2021-06,CA,California,industrial-chp,Industrial CHP,60657,"Torrance Refining Company, LLC",50624,"Torrance Refining Company, LLC",STG1,,All Other,WH,Waste Heat,ST,CISO,California Independent System Operator,OP,Operating,19.3,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60584,Onyx Asset Services Group,61843,SeaWorld Aquatica,10276,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60605,"Rio Bravo Solar I, LLC",59249,Rio Bravo Solar 1 LLC,PV1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,20.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60606,"Rio Bravo Solar II, LLC",59250,Rio Bravo Solar II LLC,PV1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,20.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60607,"Wildwood Solar II, LLC",59253,Wildwood Solar II,PV1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,15.0,MW
2021-06,CA,California,industrial-non-chp,Industrial Non-CHP,60608,Vitro Flat Glass LLC,58053,Vitro Flat Glass LLC,IG#2,,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,CISO,California Independent System Operator,SB,Standby/Backup: available for service but not normally used,0.9,MW
2021-06,CA,California,industrial-non-chp,Industrial Non-CHP,60608,Vitro Flat Glass LLC,58053,Vitro Flat Glass LLC,OG#1,,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,CISO,California Independent System Operator,SB,Standby/Backup: available for service but not normally used,1.3,MW
2021-06,CA,California,industrial-non-chp,Industrial Non-CHP,60608,Vitro Flat Glass LLC,58053,Vitro Flat Glass LLC,OG#3,,Petroleum Liquids,DFO,Disillate Fuel Oil,IC,CISO,California Independent System Operator,SB,Standby/Backup: available for service but not normally used,1.1,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60614,"Westside Solar, LLC",60981,NextEra Westside PV,WS526,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,20.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60618,"Lindberg Field Solar 2, LLC",60984,Lindberg Field Solar 2,PV1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.9,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60619,"Whitney Point Solar, LLC",60975,Whitney Point Solar,WS532,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,20.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60947,Tesla Inc.,65131,Fremont - Kato Rd,PV1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,0.5,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60947,Tesla Inc.,65131,Fremont - Kato Rd,PV2,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,0.9,MW
2021-06,CA,California,electric-utility,Electric Utility,60950,USPS LA Solar FiT A & B,61250,USPS PV,USPS1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,7.4,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60950,USPS LA Solar FiT A & B,64836,Catalina Express,CATAL,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60950,USPS LA Solar FiT A & B,64837,Marina South,MARIN,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,1.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60352,"Golden Fields Solar I, LLC",60590,"Golden Fields Solar I, LLC",RS1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,54.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60431,"MRP Generation Holdings, LLC",55518,High Desert Power Plant,CTG1,STG1,Natural Gas Fired Combined Cycle,NG,Natural Gas,CT,CISO,California Independent System Operator,OP,Operating,173.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60431,"MRP Generation Holdings, LLC",55518,High Desert Power Plant,CTG2,STG1,Natural Gas Fired Combined Cycle,NG,Natural Gas,CT,CISO,California Independent System Operator,OP,Operating,173.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60431,"MRP Generation Holdings, LLC",55518,High Desert Power Plant,CTG3,STG1,Natural Gas Fired Combined Cycle,NG,Natural Gas,CT,CISO,California Independent System Operator,OP,Operating,173.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60431,"MRP Generation Holdings, LLC",55518,High Desert Power Plant,STG1,STG1,Natural Gas Fired Combined Cycle,NG,Natural Gas,CA,CISO,California Independent System Operator,OP,Operating,333.0,MW
2021-06,CA,California,industrial-chp,Industrial CHP,60637,"Sentinel Peak Resources California, LLC",54447,Welport Lease Project,TI,,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,CISO,California Independent System Operator,OP,Operating,5.0,MW
2021-06,CA,California,industrial-chp,Industrial CHP,60637,"Sentinel Peak Resources California, LLC",54449,Dome Project,T1,,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,CISO,California Independent System Operator,OP,Operating,3.0,MW
2021-06,CA,California,industrial-chp,Industrial CHP,60637,"Sentinel Peak Resources California, LLC",54449,Dome Project,T2,,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,CISO,California Independent System Operator,OP,Operating,3.0,MW
2021-06,CA,California,industrial-non-chp,Industrial Non-CHP,60637,"Sentinel Peak Resources California, LLC",58190,Thomas M Knott Cogen Facility,CG,,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,CISO,California Independent System Operator,OS,Out of service and NOT expected to return to service in next calendar year,1.4,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60639,AEP Renewables,60947,Jacumba Solar Farm,Q644A,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,20.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60648,"SCDA Solar 1, LLC",61006,SCDA Solar 1,SCAIR,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,7.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60898,Axium US Solar Holdings LLC,58039,Axium Modesto Solar,1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,25.0,MW
2021-06,CA,California,ipp-chp,IPP CHP,60662,WCAC Operating Company,10649,Bear Mountain Limited,GEN1,,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,CISO,California Independent System Operator,OP,Operating,46.0,MW
2021-06,CA,California,ipp-chp,IPP CHP,60662,WCAC Operating Company,10650,Badger Creek Limited,GEN1,,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,CISO,California Independent System Operator,OP,Operating,46.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60353,"Solar Star California, XLI, LLC",60591,"Solar Star California, XLI, LLC",RS1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,54.0,MW
2021-06,CA,California,ipp-chp,IPP CHP,60662,WCAC Operating Company,50003,Chalk Cliff Limited,GEN1,,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,CISO,California Independent System Operator,OP,Operating,46.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60662,WCAC Operating Company,50493,Double C Generation Limited Partnership,DC1,,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,CISO,California Independent System Operator,OP,Operating,24.9,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60662,WCAC Operating Company,50493,Double C Generation Limited Partnership,DC2,,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,CISO,California Independent System Operator,OP,Operating,24.9,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60662,WCAC Operating Company,50494,Kern Front Limited,KF1,,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,CISO,California Independent System Operator,OP,Operating,24.9,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60811,"Golden Hills Interconnection Wind, LLC",61222,Golden Hills North Wind Energy Center,1,,Onshore Wind Turbine,WND,Wind,WT,CISO,California Independent System Operator,OP,Operating,46.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,60821,Olsen Power Partners,50180,Olsen,GEN1,,Conventional Hydroelectric,WAT,Water,HY,CISO,California Independent System Operator,OP,Operating,5.0,MW
2021-06,CA,California,industrial-chp,Industrial CHP,15375,Procter&Gamble Paper Products Co-Oxnard,50464,Oxnard,GEN1,,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,CISO,California Independent System Operator,OP,Operating,19.2,MW
2021-06,CA,California,industrial-chp,Industrial CHP,15375,Procter&Gamble Paper Products Co-Oxnard,50464,Oxnard,GEN2,,Natural Gas Fired Combustion Turbine,NG,Natural Gas,GT,CISO,California Independent System Operator,OP,Operating,49.5,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,5030,Delta Energy Center LLC,55333,Delta Energy Center,STG1,CC1,Natural Gas Fired Combined Cycle,NG,Natural Gas,CA,CISO,California Independent System Operator,OP,Operating,306.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,5030,Delta Energy Center LLC,55333,Delta Energy Center,CTG1,CC1,Natural Gas Fired Combined Cycle,NG,Natural Gas,CT,CISO,California Independent System Operator,OP,Operating,212.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,5030,Delta Energy Center LLC,55333,Delta Energy Center,CTG2,CC1,Natural Gas Fired Combined Cycle,NG,Natural Gas,CT,CISO,California Independent System Operator,OP,Operating,212.0,MW
2021-06,CA,California,ipp-non-chp,IPP Non-CHP,5030,Delta Energy Center LLC,55333,Delta Energy Center,CTG3,CC1,Natural Gas Fired Combined Cycle,NG,Natural Gas,CT,CISO,California Independent System Operator,OP,Operating,213.5,MW
2021-06,CA,California,electric-utility,Electric Utility,14328,Pacific Gas & Electric Co.,714,Toadtown,1,,Conventional Hydroelectric,WAT,Water,HY,CISO,California Independent System Operator,OP,Operating,1.8,MW
2021-06,CA,California,electric-utility,Electric Utility,14328,Pacific Gas & Electric Co.,6099,Diablo Canyon,1,,Nuclear,NUC,Nuclear,ST,CISO,California Independent System Operator,OP,Operating,1159.0,MW
2021-06,CA,California,electric-utility,Electric Utility,14328,Pacific Gas & Electric Co.,6099,Diablo Canyon,2,,Nuclear,NUC,Nuclear,ST,CISO,California Independent System Operator,OP,Operating,1164.0,MW
2021-06,CA,California,electric-utility,Electric Utility,14328,Pacific Gas & Electric Co.,6100,Helms Pumped Storage,1,,Hydroelectric Pumped Storage,WAT,Water,PS,CISO,California Independent System Operator,OS,Out of service and NOT expected to return to service in next calendar year,351.0,MW
2021-06,CA,California,electric-utility,Electric Utility,14328,Pacific Gas & Electric Co.,6100,Helms Pumped Storage,2,,Hydroelectric Pumped Storage,WAT,Water,PS,CISO,California Independent System Operator,OP,Operating,351.0,MW
2021-06,CA,California,electric-utility,Electric Utility,14328,Pacific Gas & Electric Co.,6100,Helms Pumped Storage,3,,Hydroelectric Pumped Storage,WAT,Water,PS,CISO,California Independent System Operator,OP,Operating,351.0,MW
2021-06,CA,California,electric-utility,Electric Utility,14328,Pacific Gas & Electric Co.,56476,Gateway Generating Station,A,CC1,Natural Gas Fired Combined Cycle,NG,Natural Gas,CT,CISO,California Independent System Operator,OP,Operating,203.2,MW
2021-06,CA,California,electric-utility,Electric Utility,14328,Pacific Gas & Electric Co.,56476,Gateway Generating Station,B,CC1,Natural Gas Fired Combined Cycle,NG,Natural Gas,CT,CISO,California Independent System Operator,OP,Operating,203.2,MW
2021-06,CA,California,electric-utility,Electric Utility,14328,Pacific Gas & Electric Co.,56476,Gateway Generating Station,C,CC1,Natural Gas Fired Combined Cycle,NG,Natural Gas,CA,CISO,California Independent System Operator,OP,Operating,213.3,MW
2021-06,CA,California,electric-utility,Electric Utility,14328,Pacific Gas & Electric Co.,56532,Colusa Generating Station,A,CC1,Natural Gas Fired Combined Cycle,NG,Natural Gas,CT,CISO,California Independent System Operator,OP,Operating,181.5,MW
2021-06,CA,California,electric-utility,Electric Utility,14328,Pacific Gas & Electric Co.,56532,Colusa Generating Station,B,CC1,Natural Gas Fired Combined Cycle,NG,Natural Gas,CT,CISO,California Independent System Operator,OP,Operating,181.5,MW
2021-06,CA,California,electric-utility,Electric Utility,14328,Pacific Gas & Electric Co.,56532,Colusa Generating Station,C,CC1,Natural Gas Fired Combined Cycle,NG,Natural Gas,CA,CISO,California Independent System Operator,OP,Operating,349.4,MW
2021-06,CA,California,electric-utility,Electric Utility,14328,Pacific Gas & Electric Co.,57041,Vaca Dixon Solar Station,1,,Solar Photovoltaic,SUN,Solar,PV,CISO,California Independent System Operator,OP,Operating,2.0,MW
2021-06,CA,California,electric-utility,Electric Utility,14328,Pacific Gas & Electric Co.,57042,CSU East Bay,1,,Other Natural Gas,NG,Natural Gas,FC,CISO,California Independent System Operator,OP,Operating,1.4,MW
2021-06,CA,California,electric-utility,Electric Utility,14328,Pacific Gas & Electric Co.,57043,SF State University,1,,Other Natural Gas,NG,Natural Gas,FC,CISO,California Independent System Operator,OP,Operating,0.2,MW
